city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,0,39,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Small & Medium-org.,Pvt Ltd,0,166,1.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,Large-org.,Pvt Ltd,2,24,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Other,12,Small & Medium-org.,Pvt Ltd,1,28,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Small & Medium-org.,Other,1,40,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Large-org.,Pvt Ltd,3,42,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,28,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Undefined,Pvt Ltd,1,254,0.0
city_16,0.91,Undefined,No relevent experience,no_enrollment,Graduate,No Major,3,Small & Medium-org.,Pvt Ltd,2,24,0.0
city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Small & Medium-org.,Pvt Ltd,1,110,0.0
city_11,0.55,Female,Has relevent experience,Full time course,Masters,STEM,4,Small & Medium-org.,Funded Startup,1,56,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Large-org.,Pvt Ltd,2,70,0.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,Large-org.,Pvt Ltd,1,57,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,21,Large-org.,Pvt Ltd,4,43,0.0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,Large-org.,Pvt Ltd,3,326,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Masters,STEM,4,Small & Medium-org.,Pvt Ltd,1,32,1.0
city_23,0.899,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,17,Undefined,Pvt Ltd,3,48,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,Large-org.,Pvt Ltd,1,75,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,1,42,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Large-org.,Pvt Ltd,2,166,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,0,Undefined,Pvt Ltd,1,10,1.0
city_80,0.847,Male,No relevent experience,no_enrollment,High School,STEM,1,Undefined,Pvt Ltd,0,58,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,20,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,21,Large-org.,Pvt Ltd,2,18,0.0
city_116,0.743,Undefined,No relevent experience,Full time course,Masters,STEM,6,Small & Medium-org.,Pvt Ltd,2,79,0.0
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,Undefined,Pvt Ltd,0,166,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,42,0.0
city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Public Sector,0,51,1.0
city_23,0.899,Undefined,No relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Public Sector,5,34,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,270,0.0
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,1,Small & Medium-org.,Pvt Ltd,1,35,1.0
city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,7,Small & Medium-org.,Funded Startup,1,57,0.0
city_99,0.915,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,2,Large-org.,Pvt Ltd,1,30,0.0
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,Large-org.,Pvt Ltd,1,306,0.0
city_80,0.847,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,0,162,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,43,0.0
city_160,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,2,53,0.0
city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,Undefined,Pvt Ltd,1,28,1.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,11,0.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,Masters,STEM,15,Small & Medium-org.,Pvt Ltd,0,294,0.0
city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,Undefined,Pvt Ltd,0,24,1.0
city_97,0.925,Undefined,No relevent experience,Full time course,High School,STEM,11,Small & Medium-org.,Early Stage Startup,1,28,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,62,0.0
city_131,0.68,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,5,6,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,Undefined,Pvt Ltd,1,46,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,1,106,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,5,48,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,Small & Medium-org.,Pvt Ltd,2,48,0.0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,106,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Large-org.,Pvt Ltd,0,174,0.0
city_138,0.836,Undefined,No relevent experience,Full time course,Graduate,STEM,3,Undefined,Pvt Ltd,0,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Funded Startup,1,21,0.0
city_97,0.925,Male,Has relevent experience,no_enrollment,High School,STEM,11,Small & Medium-org.,Pvt Ltd,5,44,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,2,9,1.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,Large-org.,Pvt Ltd,1,66,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,105,0.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,High School,STEM,19,Small & Medium-org.,Pvt Ltd,5,33,0.0
city_16,0.91,Undefined,Has relevent experience,Full time course,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,114,1.0
city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,2,114,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,Undefined,Pvt Ltd,0,149,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,Undefined,Pvt Ltd,0,130,1.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,6,Large-org.,Pvt Ltd,1,66,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,Small & Medium-org.,Pvt Ltd,1,85,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Small & Medium-org.,Pvt Ltd,2,43,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,0,192,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Large-org.,Pvt Ltd,5,9,1.0
city_21,0.624,Undefined,No relevent experience,Full time course,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,1,31,0.0
city_128,0.527,Undefined,No relevent experience,no_enrollment,Masters,STEM,0,Undefined,Pvt Ltd,1,28,1.0
city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,2,Undefined,Pvt Ltd,0,14,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,1,298,1.0
city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,5,Undefined,NGO,1,53,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,Large-org.,Pvt Ltd,5,24,1.0
city_160,0.92,Undefined,No relevent experience,Full time course,High School,STEM,6,Undefined,Pvt Ltd,1,20,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Large-org.,Public Sector,1,156,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Masters,STEM,11,Large-org.,Pvt Ltd,2,10,1.0
city_74,0.579,Undefined,No relevent experience,Full time course,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,24,1.0
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,4,Large-org.,Public Sector,1,54,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Small & Medium-org.,Pvt Ltd,0,48,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Public Sector,1,22,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,0,8,1.0
city_10,0.895,Undefined,No relevent experience,no_enrollment,Phd,STEM,8,Large-org.,Public Sector,5,206,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,1,Undefined,Pvt Ltd,1,20,0.0
city_141,0.763,Undefined,Has relevent experience,Full time course,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,5,117,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,1,Undefined,Pvt Ltd,1,76,0.0
city_21,0.624,Undefined,Has relevent experience,Full time course,Masters,STEM,5,Undefined,Pvt Ltd,0,51,1.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,83,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,4,44,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Large-org.,Pvt Ltd,1,20,0.0
city_136,0.897,Undefined,No relevent experience,Full time course,Masters,STEM,1,Undefined,Pvt Ltd,0,16,0.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Undefined,Pvt Ltd,5,72,0.0
city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,Large-org.,Pvt Ltd,4,160,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Small & Medium-org.,Early Stage Startup,5,46,1.0
city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,Funded Startup,2,192,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,Small & Medium-org.,Pvt Ltd,5,216,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,53,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,322,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Small & Medium-org.,Pvt Ltd,5,46,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,5,121,0.0
city_71,0.884,Male,Has relevent experience,Part time course,Masters,STEM,6,Small & Medium-org.,Funded Startup,1,70,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Large-org.,Pvt Ltd,1,16,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,9,Undefined,Pvt Ltd,0,67,1.0
city_141,0.763,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,0,76,1.0
city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,11,0.0
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,9,Undefined,Pvt Ltd,1,23,1.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Undefined,Pvt Ltd,1,29,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Large-org.,Pvt Ltd,2,240,1.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,Pvt Ltd,0,61,1.0
city_16,0.91,Undefined,Has relevent experience,no_enrollment,Masters,STEM,10,Large-org.,Pvt Ltd,1,18,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,0,17,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Small & Medium-org.,Early Stage Startup,2,167,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Early Stage Startup,1,23,0.0
city_10,0.895,Male,Has relevent experience,no_enrollment,High School,STEM,15,Small & Medium-org.,Pvt Ltd,5,46,0.0
city_78,0.579,Male,Has relevent experience,no_enrollment,Masters,Humanities,21,Undefined,Pvt Ltd,5,17,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Small & Medium-org.,Pvt Ltd,0,22,0.0
city_160,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,1,103,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,2,36,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Small & Medium-org.,Pvt Ltd,2,102,0.0
city_16,0.91,Undefined,No relevent experience,Part time course,Graduate,STEM,0,Large-org.,Pvt Ltd,2,39,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Large-org.,Public Sector,5,57,1.0
city_123,0.738,Undefined,Has relevent experience,Full time course,Graduate,STEM,5,Undefined,Pvt Ltd,3,78,0.0
city_145,0.555,Undefined,No relevent experience,Full time course,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,4,83,1.0
city_89,0.925,Undefined,No relevent experience,no_enrollment,Masters,STEM,4,Large-org.,Pvt Ltd,2,43,0.0
city_142,0.727,Female,No relevent experience,Part time course,Masters,Business Degree,2,Undefined,Pvt Ltd,1,87,0.0
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,58,0.0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,0,20,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Small & Medium-org.,Funded Startup,1,34,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,Large-org.,Pvt Ltd,1,50,0.0
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,2,22,1.0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,9,Small & Medium-org.,Funded Startup,1,36,1.0
city_46,0.762,Undefined,No relevent experience,no_enrollment,Graduate,STEM,0,Large-org.,Pvt Ltd,1,26,1.0
city_116,0.743,Undefined,Has relevent experience,Full time course,Masters,STEM,15,Small & Medium-org.,Pvt Ltd,1,38,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,2,2,0.0
city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,10,Large-org.,NGO,5,17,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,2,25,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0,Small & Medium-org.,NGO,1,256,0.0
city_36,0.893,Male,No relevent experience,no_enrollment,Masters,Business Degree,11,Small & Medium-org.,Pvt Ltd,1,90,0.0
city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,5,14,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Undefined,Pvt Ltd,1,29,1.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,1,13,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Undefined,Pvt Ltd,3,11,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,21,Large-org.,NGO,1,104,1.0
city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,16,Large-org.,Pvt Ltd,5,13,0.0
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,3,18,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,NGO,3,45,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,7,Undefined,Pvt Ltd,1,22,0.0
city_103,0.92,Undefined,No relevent experience,no_enrollment,Primary School,STEM,4,Undefined,Pvt Ltd,0,13,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Funded Startup,1,30,0.0
city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,1,71,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,5,Undefined,Pvt Ltd,4,163,0.0
city_149,0.6890000000000001,Undefined,No relevent experience,Part time course,Graduate,STEM,2,Undefined,Pvt Ltd,1,23,1.0
city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,1,2,0.0
city_13,0.8270000000000001,Undefined,Has relevent experience,no_enrollment,Masters,STEM,20,Small & Medium-org.,Pvt Ltd,0,17,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,2,16,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,1,99,0.0
city_16,0.91,Undefined,No relevent experience,no_enrollment,High School,STEM,4,Undefined,Pvt Ltd,0,150,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Large-org.,Pvt Ltd,2,53,0.0
city_16,0.91,Undefined,No relevent experience,Part time course,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,82,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,1,13,1.0
city_21,0.624,Undefined,No relevent experience,no_enrollment,High School,STEM,2,Undefined,Pvt Ltd,0,104,1.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Masters,STEM,5,Small & Medium-org.,Pvt Ltd,1,87,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Small & Medium-org.,Pvt Ltd,1,300,0.0
city_160,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,Undefined,Pvt Ltd,2,23,1.0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,1,47,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Other,21,Large-org.,Pvt Ltd,0,99,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,Large-org.,Pvt Ltd,5,20,0.0
city_28,0.939,Male,No relevent experience,Full time course,High School,STEM,9,Undefined,Pvt Ltd,1,48,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Small & Medium-org.,Pvt Ltd,1,194,1.0
city_159,0.843,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Undefined,Pvt Ltd,1,77,1.0
city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Undefined,Pvt Ltd,1,63,1.0
city_116,0.743,Male,Has relevent experience,Full time course,Graduate,STEM,7,Small & Medium-org.,Funded Startup,1,15,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,12,Small & Medium-org.,Pvt Ltd,1,24,0.0
city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,1,21,1.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,High School,STEM,2,Small & Medium-org.,Pvt Ltd,1,70,0.0
city_36,0.893,Female,No relevent experience,Full time course,High School,STEM,2,Small & Medium-org.,Public Sector,1,32,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Pvt Ltd,5,37,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,25,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,3,Undefined,Pvt Ltd,2,134,0.0
city_26,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,24,0.0
city_7,0.647,Male,No relevent experience,no_enrollment,Graduate,No Major,2,Undefined,Pvt Ltd,1,18,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,4,30,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,NGO,1,22,0.0
city_46,0.762,Undefined,No relevent experience,Full time course,Graduate,STEM,8,Small & Medium-org.,Early Stage Startup,1,53,1.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,1,26,1.0
